Twet Load Tset
24.0 1505.0 26.11
24.1 1289.0 26.11
24.8 1270.0 26.11
24.3 1252.0 26.11
24.3 1248.0 26.11
24.1 1503.0 26.11
24.1 1246.0 26.11
24.1 1237.0 26.11
24.3 1229.0 26.11
24.1 1224.0 26.11
24.1 1225.0 26.11
23.6 1183.0 26.11
23.4 1255.0 26.11
24.0 1253.0 26.11
23.2 1290.0 26.11
23.1 1314.0 26.11
23.3 1324.0 26.11
23.4 1295.0 26.11
24.1 1328.0 26.11
24.5 1441.0 26.11
24.6 1478.0 26.11
23.5 1476.0 26.11
23.9 1416.0 26.11
23.6 1357.0 26.11
22.5 1267.0 25.11
21.7 1154.0 24.11
21.3 1119.0 24.11
21.5 1102.0 24.11
21.5 1102.0 24.11
21.3 1373.0 24.11
21.3 945.0 24.11
20.7 946.0 23.11
20.4 938.0 23.11
20.4 938.0 23.11
20.7 944.0 23.11
20.7 946.0 23.11
20.7 946.0 23.11
21.5 856.0 24.11
22.2 922.0 24.11
23.1 1275.0 26.11
23.4 1370.0 26.11
23.2 1621.0 26.11
23.5 773.0 26.11
24.5 1494.0 26.11
24.5 1512.0 26.11
23.8 1519.0 26.11
23.8 1470.0 26.11
23.9 1398.0 26.11
23.4 1317.0 26.11
22.7 1207.0 25.11
22.4 1165.0 25.11
22.4 1135.0 25.11
22.5 1129.0 25.11
22.2 1477.0 25.11
22.4 1140.0 25.11
22.9 1138.0 25.11
22.7 1138.0 25.11
22.9 1136.0 25.11
23.3 1152.0 26.11
23.3 1153.0 26.11
22.9 1148.0 25.11
22.9 1141.0 25.11
23.2 1139.0 26.11
22.7 1146.0 25.11
23.9 1195.0 26.11
23.7 1182.0 26.11
23.7 1196.0 26.11
24.0 1275.0 26.11
24.0 1295.0 26.11
23.5 1291.0 26.11
17.5 1488.0 20.11
18.2 857.0 20.11
18.2 853.0 20.11
18.6 858.0 21.11
18.9 857.0 21.11
19.1 827.0 21.11
17.3 781.0 20.11
17.0 1263.0 20.11
16.4 747.0 19.11
16.4 749.0 19.11
15.7 751.0 19.11
15.2 741.0 18.11
14.9 725.0 18.11
14.7 733.0 18.11
14.7 728.0 18.11
15.4 734.0 18.11
16.4 758.0 19.11
17.3 781.0 20.11
17.4 818.0 20.11
17.2 764.0 20.11
16.7 797.0 20.11
16.3 805.0 19.11
16.2 841.0 18.11
16.7 829.0 19.11
16.1 836.0 18.11
16.5 838.0 19.11
15.2 793.0 18.11
15.2 757.0 18.11
14.5 746.0 18.11
14.1 724.0 17.11
13.9 727.0 17.11
13.9 817.0 16.11
13.7 695.0 17.11
13.5 699.0 17.11
13.5 687.0 17.11
13.5 696.0 17.11
13.3 702.0 16.11
13.0 700.0 16.11
12.8 698.0 16.11
13.8 721.0 17.11
14.5 759.0 18.11
15.2 831.0 17.11
15.3 888.0 18.11
14.8 717.0 18.11
15.7 925.0 18.11
14.8 934.0 17.11
15.0 938.0 17.11
14.5 943.0 17.11
14.5 941.0 17.11
14.5 894.0 17.11
13.6 818.0 16.11
13.6 783.0 17.11
13.4 745.0 17.11
13.2 745.0 16.11
12.7 728.0 16.11
12.7 920.0 15.11
12.7 699.0 16.11
12.2 707.0 15.11
12.6 693.0 16.11
12.0 686.0 15.11
12.3 671.0 15.11
11.5 669.0 15.11
11.8 676.0 15.11
13.0 707.0 16.11
14.5 749.0 18.11
14.6 816.0 17.11
13.9 863.0 16.11
13.9 731.0 17.11
13.9 909.0 16.11
14.1 936.0 17.11
14.5 942.0 17.11
14.7 939.0 17.11
14.9 940.0 17.11
14.7 896.0 17.11
14.5 817.0 17.11
14.6 783.0 18.11
15.0 787.0 18.11
14.7 745.0 18.11
14.8 729.0 18.11
14.8 920.0 17.11
14.4 710.0 17.11
14.1 717.0 17.11
14.1 726.0 17.11
13.6 716.0 17.11
13.1 711.0 16.11
13.0 705.0 16.11
12.8 703.0 16.11
13.8 736.0 17.11
15.1 739.0 18.11
16.9 859.0 19.11
17.3 636.0 20.11
17.3 1284.0 20.11
16.1 934.0 18.11
16.5 842.0 19.11
16.8 1243.0 19.11
17.2 1178.0 20.11
17.5 1173.0 20.11
17.5 1486.0 20.11
16.7 935.0 19.11
16.5 831.0 19.11
16.4 791.0 19.11
16.2 758.0 19.11
15.3 746.0 18.11
15.3 936.0 18.11
15.9 741.0 19.11
15.7 738.0 19.11
15.7 735.0 19.11
15.3 741.0 18.11
15.3 729.0 18.11
15.3 727.0 18.11
14.5 728.0 18.11
15.8 781.0 19.11
16.5 861.0 19.11
17.1 921.0 19.11
18.0 945.0 20.11
17.6 739.0 20.11
17.1 605.0 20.11
17.5 1156.0 20.11
18.0 1185.0 21.11
18.5 1223.0 21.11
17.7 1200.0 20.11
18.5 1148.0 21.11
19.1 1124.0 22.11
18.5 905.0 21.11
18.1 835.0 20.11
17.6 815.0 20.11
17.4 783.0 20.11
17.0 946.0 19.11
16.2 758.0 19.11
16.2 745.0 19.11
15.9 746.0 19.11
16.0 749.0 19.11
15.8 739.0 19.11
16.3 734.0 19.11
16.4 741.0 19.11
17.5 787.0 20.11
18.3 882.0 21.11
19.4 936.0 22.11
20.7 946.0 23.11
19.7 618.0 22.11
20.4 1328.0 23.11
19.5 942.0 22.11
19.3 641.0 22.11
19.6 1210.0 22.11
19.9 1179.0 22.11
20.2 1138.0 23.11
19.1 1461.0 22.11
19.1 898.0 21.11
19.0 858.0 21.11
19.9 859.0 22.11
20.0 830.0 22.11
19.2 1147.0 22.11
18.8 845.0 21.11
17.8 769.0 21.11
17.3 743.0 20.11
17.5 739.0 20.11
17.4 730.0 20.11
15.2 684.0 18.11
12.5 669.0 16.11
12.7 647.0 16.11
13.4 684.0 16.11
13.6 712.0 17.11
14.1 722.0 17.11
14.8 829.0 17.11
15.2 755.0 18.11
15.9 759.0 19.11
15.6 777.0 19.11
15.6 775.0 19.11
15.4 751.0 18.11
15.2 732.0 18.11
14.3 724.0 17.11
14.1 702.0 17.11
13.9 685.0 17.11
13.7 695.0 17.11
13.9 695.0 17.11
13.7 732.0 17.11
14.0 677.0 17.11
13.8 686.0 17.11
13.2 665.0 16.11
12.5 650.0 16.11
12.8 669.0 16.11
13.0 646.0 16.11
13.0 650.0 16.11
13.6 659.0 17.11
13.8 674.0 17.11
15.2 692.0 18.11
15.6 712.0 19.11
16.0 695.0 19.11
16.4 743.0 19.11
15.0 721.0 18.11
15.7 721.0 19.11
15.3 730.0 18.11
15.7 754.0 19.11
15.9 762.0 19.11
15.8 732.0 19.11
15.6 705.0 19.11
15.2 713.0 18.11
15.7 712.0 19.11
15.6 692.0 18.11
14.8 717.0 18.11
14.6 689.0 18.11
14.4 681.0 17.11
14.1 694.0 17.11
13.9 681.0 17.11
13.7 675.0 17.11
13.4 679.0 16.11
13.4 690.0 16.11
14.4 683.0 17.11
15.8 720.0 19.11
16.4 742.0 19.11
17.1 811.0 19.11
18.1 699.0 21.11
18.1 899.0 20.11
18.6 935.0 21.11
18.6 935.0 21.11
18.8 935.0 21.11
19.1 879.0 21.11
18.6 834.0 21.11
18.9 799.0 22.11
18.7 779.0 22.11
19.1 773.0 22.11
19.7 771.0 22.11
19.8 769.0 23.11
19.7 887.0 22.11
20.3 789.0 23.11
20.3 798.0 23.11
20.5 795.0 23.11
20.7 821.0 23.11
21.1 826.0 23.11
21.3 835.0 23.11
21.3 915.0 24.11
21.5 926.0 24.11
21.6 942.0 24.11
21.8 825.0 24.11
22.2 1041.0 25.11
22.3 1364.0 25.11
22.7 661.0 25.11
23.0 1319.0 25.11
22.9 1374.0 25.11
19.4 1269.0 22.11
19.4 1132.0 22.11
19.6 1460.0 22.11
20.0 895.0 22.11
19.6 857.0 22.11
19.6 813.0 22.11
19.4 811.0 22.11
19.4 797.0 22.11
17.2 1305.0 20.11
15.3 680.0 18.11
14.3 680.0 17.11
13.7 665.0 17.11
13.2 661.0 16.11
13.5 651.0 16.11
13.5 652.0 16.11
13.0 637.0 16.11
13.0 665.0 16.11
12.7 659.0 16.11
13.7 709.0 17.11
13.7 728.0 17.11
13.9 715.0 17.11
13.6 838.0 16.11
13.6 834.0 16.11
13.8 856.0 16.11
13.4 831.0 16.11
13.4 785.0 17.11
13.2 750.0 16.11
12.5 689.0 16.11
12.0 664.0 15.11
11.5 653.0 15.11
11.7 632.0 15.11
12.2 642.0 15.11
11.7 823.0 15.11
12.3 631.0 15.11
11.2 624.0 15.11
11.2 604.0 15.11
11.3 607.0 15.11
11.0 598.0 15.11
10.7 608.0 15.11
11.0 589.0 15.11
12.3 658.0 15.11
12.8 685.0 16.11
14.2 754.0 17.11
14.4 791.0 18.11
14.8 632.0 18.11
15.0 824.0 17.11
15.7 933.0 18.11
16.2 939.0 19.11
16.7 938.0 19.11
16.2 593.0 19.11
16.8 1438.0 20.11
15.9 787.0 19.11
15.5 745.0 18.11
15.0 709.0 18.11
15.0 700.0 18.11
15.1 673.0 18.11
14.3 858.0 17.11
14.6 656.0 18.11
14.4 632.0 17.11
13.8 630.0 17.11
13.9 628.0 17.11
13.7 606.0 17.11
13.9 613.0 17.11
13.7 599.0 17.11
14.4 582.0 17.11
15.4 617.0 18.11
16.4 719.0 19.11
17.5 766.0 20.11
18.4 814.0 21.11
19.1 663.0 22.11
19.3 945.0 22.11
19.5 946.0 22.11
19.5 608.0 22.11
19.5 1502.0 22.11
19.4 619.0 22.11
19.0 1462.0 22.11
18.6 857.0 21.11
18.2 759.0 21.11
17.7 727.0 21.11
17.5 715.0 20.11
17.5 941.0 20.11
17.8 702.0 21.11
17.9 705.0 21.11
17.7 700.0 20.11
17.4 694.0 20.11
17.4 684.0 20.11
17.4 681.0 20.11
17.4 676.0 20.11
17.3 688.0 20.11
18.0 704.0 21.11
18.9 755.0 22.11
19.6 791.0 22.11
19.9 707.0 23.11
20.7 889.0 23.11
20.9 895.0 23.11
21.0 929.0 23.11
20.2 936.0 22.11
20.5 900.0 23.11
20.5 886.0 23.11
20.6 886.0 23.11
20.1 857.0 22.11
19.8 818.0 22.11
17.7 694.0 20.11
16.6 679.0 19.11
15.6 852.0 18.11
13.8 617.0 17.11
12.7 588.0 16.11
11.2 561.0 15.11
10.5 564.0 15.11
9.7 537.0 15.11
9.7 538.0 15.11
9.5 525.0 15.11
9.7 538.0 15.11
10.5 547.0 15.11
11.0 549.0 15.11
11.7 584.0 15.11
12.4 656.0 15.11
12.5 611.0 15.11
12.9 614.0 16.11
12.7 621.0 16.11
12.3 635.0 15.11
12.3 618.0 15.11
11.4 611.0 15.11
10.7 580.0 15.11
10.6 582.0 15.11
10.5 568.0 15.11
11.0 552.0 15.11
11.2 555.0 15.11
11.5 596.0 15.11
10.2 554.0 15.11
10.7 537.0 15.11
10.7 530.0 15.11
10.5 553.0 15.11
10.2 529.0 15.11
10.2 514.0 15.11
10.2 540.0 15.11
10.7 519.0 15.11
11.2 595.0 15.11
11.7 615.0 15.11
12.0 667.0 15.11
11.5 569.0 15.11
11.4 691.0 15.11
11.8 684.0 15.11
11.4 752.0 15.11
11.6 761.0 15.11
11.0 743.0 15.11
11.2 704.0 15.11
10.7 658.0 15.11
10.4 628.0 15.11
11.5 601.0 15.11
10.7 573.0 15.11
10.7 590.0 15.11
10.7 666.0 15.11
10.7 577.0 15.11
10.5 560.0 15.11
9.9 544.0 15.11
9.7 571.0 15.11
9.7 542.0 15.11
10.2 531.0 15.11
10.7 541.0 15.11
11.0 553.0 15.11
11.7 551.0 15.11
13.2 644.0 16.11
13.7 676.0 17.11
14.3 558.0 17.11
14.8 741.0 18.11
15.8 811.0 18.11
15.7 834.0 18.11
15.4 787.0 18.11
15.7 831.0 18.11
15.4 737.0 18.11
15.3 699.0 18.11
15.6 659.0 18.11
15.7 660.0 19.11
15.4 658.0 18.11
15.7 662.0 19.11
15.7 734.0 19.11
15.8 660.0 19.11
16.1 663.0 19.11
16.1 664.0 19.11
16.1 672.0 19.11
16.1 682.0 19.11
15.9 664.0 19.11
15.4 692.0 18.11
15.7 705.0 19.11
16.1 701.0 19.11
17.1 853.0 19.11
17.7 932.0 20.11
18.0 666.0 21.11
19.7 636.0 22.11
20.4 1527.0 23.11
20.2 667.0 23.11
20.2 1297.0 23.11
19.9 1278.0 22.11
20.2 1544.0 23.11
20.3 613.0 23.11
19.8 935.0 22.11
20.0 915.0 22.11
19.6 873.0 22.11
19.6 901.0 22.11
18.3 945.0 21.11
18.1 812.0 20.11
18.4 767.0 21.11
18.4 809.0 21.11
18.4 808.0 21.11
18.4 811.0 21.11
17.9 802.0 21.11
17.7 775.0 21.11
18.1 814.0 20.11
18.7 862.0 21.11
19.5 940.0 22.11
19.2 946.0 21.11
19.7 848.0 22.11
20.0 655.0 23.11
20.2 1276.0 23.11
20.6 1307.0 23.11
20.4 1295.0 23.11
21.1 1285.0 24.11
20.5 1558.0 23.11
20.2 593.0 23.11
19.6 922.0 22.11
19.4 858.0 22.11
19.3 858.0 21.11
19.9 929.0 22.11
20.2 1177.0 23.11
20.0 934.0 22.11
19.5 926.0 22.11
19.5 900.0 22.11
19.1 798.0 22.11
18.0 811.0 20.11
18.0 785.0 21.11
18.4 827.0 21.11
18.4 826.0 21.11
19.1 885.0 21.11
19.9 946.0 22.11
20.8 729.0 23.11
20.5 1325.0 23.11
19.5 1496.0 22.11
19.2 624.0 22.11
19.3 1178.0 22.11
18.8 1166.0 21.11
17.7 1497.0 21.11
18.1 865.0 20.11
16.5 779.0 19.11
15.3 715.0 18.11
15.1 690.0 18.11
14.9 656.0 18.11
14.4 632.0 17.11
14.2 1174.0 17.11
13.7 627.0 17.11
13.5 609.0 16.11
13.2 599.0 16.11
12.7 585.0 16.11
12.7 586.0 16.11
12.5 575.0 15.11
12.2 576.0 15.11
12.0 567.0 15.11
12.5 572.0 15.11
12.2 572.0 15.11
13.2 586.0 16.11
13.9 649.0 17.11
14.3 635.0 17.11
14.3 663.0 17.11
13.6 631.0 17.11
13.6 637.0 17.11
14.1 631.0 17.11
12.9 625.0 16.11
12.7 603.0 16.11
12.5 588.0 15.11
12.2 576.0 15.11
12.0 581.0 15.11
12.0 577.0 15.11
11.7 627.0 15.11
11.5 580.0 15.11
11.5 569.0 15.11
11.5 548.0 15.11
11.0 554.0 15.11
10.7 548.0 15.11
10.7 547.0 15.11
10.4 551.0 15.11
11.0 576.0 15.11
12.0 577.0 15.11
13.0 630.0 16.11
13.4 669.0 16.11
13.6 582.0 16.11
14.3 728.0 17.11
14.1 764.0 17.11
14.3 536.0 17.11
14.0 1182.0 17.11
14.0 756.0 17.11
13.6 767.0 17.11
12.7 54.0 15.11
12.8 56.0 15.11
12.8 871.0 15.11
12.8 563.0 16.11
12.3 579.0 15.11
12.3 717.0 16.11
11.7 561.0 15.11
