Twet Load Tset
19.0 790.0 22.11
19.3 778.0 22.11
19.1 792.0 22.11
19.5 816.0 22.11
19.1 810.0 21.11
19.3 813.0 21.11
18.6 840.0 21.11
19.2 860.0 21.11
19.0 618.0 22.11
19.2 644.0 22.11
19.4 358.0 21.11
19.8 799.0 23.11
18.9 673.0 22.11
19.9 922.0 22.11
20.3 632.0 23.11
20.4 1176.0 23.11
20.3 1146.0 23.11
20.4 1478.0 23.11
20.5 918.0 23.11
19.7 909.0 22.11
19.8 877.0 22.11
19.1 842.0 21.11
19.3 820.0 21.11
19.0 670.0 22.11
18.8 820.0 21.11
18.8 817.0 21.11
18.6 797.0 21.11
18.0 776.0 21.11
17.7 774.0 21.11
17.2 770.0 20.11
17.2 773.0 20.11
18.4 841.0 21.11
18.4 881.0 21.11
18.9 929.0 21.11
19.2 710.0 22.11
19.3 1462.0 22.11
18.8 633.0 21.11
19.1 1201.0 22.11
19.5 1240.0 22.11
19.0 1231.0 22.11
19.3 1218.0 22.11
19.5 1514.0 22.11
20.3 600.0 23.11
19.2 1095.0 22.11
19.6 932.0 22.11
20.1 937.0 22.11
20.6 938.0 23.11
19.9 1165.0 22.11
20.4 911.0 23.11
19.7 886.0 22.11
19.5 878.0 22.11
19.2 858.0 21.11
17.9 817.0 20.11
18.4 818.0 21.11
18.9 857.0 21.11
19.7 910.0 22.11
19.6 938.0 22.11
20.7 946.0 23.11
20.7 637.0 23.11
21.1 1488.0 24.11
21.1 672.0 24.11
21.2 1260.0 24.11
20.9 1257.0 23.11
21.2 1300.0 24.11
21.2 1282.0 24.11
21.0 1204.0 23.11
20.4 1494.0 23.11
21.0 946.0 23.11
19.8 934.0 22.11
19.9 937.0 22.11
19.9 930.0 22.11
20.9 1249.0 23.11
20.6 888.0 23.11
20.0 867.0 22.11
19.9 861.0 22.11
20.2 849.0 22.11
20.0 857.0 22.11
19.9 833.0 22.11
20.0 857.0 22.11
19.9 916.0 22.11
21.0 946.0 23.11
22.0 663.0 25.11
21.9 1280.0 24.11
21.5 1498.0 24.11
19.9 671.0 23.11
21.3 1287.0 24.11
21.6 1322.0 24.11
21.6 1319.0 24.11
21.2 1285.0 24.11
20.9 1243.0 23.11
20.2 1170.0 23.11
20.2 1071.0 23.11
20.7 927.0 23.11
20.8 920.0 23.11
20.0 882.0 22.11
20.2 1232.0 23.11
20.0 875.0 22.11
19.8 874.0 22.11
20.0 880.0 22.11
20.1 895.0 22.11
19.8 868.0 22.11
20.2 857.0 22.11
20.4 889.0 23.11
20.8 946.0 23.11
20.8 946.0 23.11
21.1 641.0 24.11
21.0 1238.0 23.11
21.2 1452.0 24.11
20.6 657.0 23.11
21.1 1277.0 24.11
20.8 1325.0 23.11
21.5 1308.0 24.11
21.3 1247.0 24.11
20.8 1196.0 23.11
22.0 1152.0 24.11
21.2 1167.0 24.11
21.4 947.0 24.11
20.8 947.0 23.11
20.9 946.0 23.11
21.0 1256.0 24.11
20.9 947.0 23.11
21.3 946.0 24.11
21.1 946.0 23.11
20.2 935.0 22.11
20.0 916.0 22.11
20.1 925.0 22.11
20.4 923.0 23.11
20.4 915.0 23.11
21.0 935.0 23.11
21.3 935.0 24.11
21.2 945.0 23.11
21.5 943.0 24.11
21.2 947.0 23.11
20.0 938.0 22.11
19.5 909.0 22.11
20.1 942.0 22.11
20.8 943.0 23.11
21.1 943.0 23.11
20.3 937.0 23.11
20.2 927.0 22.11
20.4 923.0 23.11
20.0 886.0 22.11
20.4 883.0 23.11
20.4 946.0 23.11
21.3 915.0 24.11
21.3 914.0 24.11
21.3 927.0 24.11
21.3 911.0 24.11
21.1 907.0 23.11
21.3 920.0 24.11
20.7 906.0 23.11
21.1 910.0 23.11
21.8 897.0 24.11
22.0 946.0 24.11
22.9 946.0 25.11
23.4 888.0 26.11
23.7 643.0 26.11
22.9 1201.0 25.11
21.5 1500.0 24.11
21.5 946.0 24.11
21.6 946.0 24.11
21.8 946.0 24.11
21.3 947.0 24.11
21.3 945.0 24.11
21.3 938.0 24.11
20.9 930.0 23.11
20.5 909.0 23.11
20.4 1177.0 23.11
20.4 894.0 23.11
20.7 894.0 23.11
20.7 904.0 23.11
20.5 905.0 23.11
20.2 890.0 22.11
20.7 897.0 23.11
20.7 944.0 23.11
21.3 946.0 24.11
21.6 946.0 24.11
22.2 656.0 25.11
23.2 1299.0 26.11
23.2 1539.0 26.11
23.4 726.0 26.11
23.0 1395.0 25.11
23.0 1413.0 25.11
23.7 1437.0 26.11
23.7 1410.0 26.11
22.6 1334.0 25.11
22.9 1269.0 25.11
23.7 1204.0 26.11
23.9 1202.0 26.11
23.6 1173.0 26.11
23.8 1190.0 26.11
23.6 1379.0 26.11
24.0 1209.0 26.11
23.4 1197.0 26.11
23.1 1171.0 26.11
22.5 1165.0 25.11
22.2 947.0 24.11
22.0 1130.0 24.11
22.0 1176.0 24.11
22.0 1196.0 24.11
22.5 1232.0 25.11
23.1 1273.0 26.11
22.7 1323.0 25.11
23.2 1273.0 26.11
22.9 1298.0 25.11
22.6 1399.0 25.11
22.1 1380.0 25.11
20.9 1361.0 23.11
20.2 1316.0 23.11
20.2 1242.0 23.11
20.4 1195.0 23.11
19.9 1132.0 22.11
19.5 946.0 22.11
19.5 946.0 22.11
19.6 943.0 22.11
19.4 1395.0 22.11
20.1 933.0 22.11
18.9 935.0 21.11
18.9 909.0 21.11
18.5 858.0 21.11
18.0 849.0 20.11
17.8 821.0 20.11
17.8 837.0 20.11
18.6 896.0 21.11
18.9 945.0 21.11
19.0 727.0 22.11
19.4 1266.0 22.11
19.3 1491.0 22.11
19.8 650.0 22.11
19.6 1235.0 22.11
20.0 1256.0 23.11
20.0 1281.0 23.11
19.0 1258.0 22.11
19.4 1205.0 22.11
19.2 1184.0 22.11
19.8 1114.0 22.11
19.1 1085.0 22.11
18.1 912.0 20.11
18.3 880.0 21.11
18.4 1250.0 21.11
19.1 896.0 21.11
18.6 884.0 21.11
18.5 874.0 21.11
18.7 874.0 21.11
18.5 876.0 21.11
18.5 856.0 21.11
19.0 886.0 21.11
19.4 936.0 22.11
19.6 946.0 22.11
19.9 688.0 23.11
20.5 1296.0 23.11
20.0 1486.0 23.11
20.7 681.0 23.11
21.2 1343.0 24.11
21.5 1390.0 24.11
22.6 1403.0 25.11
22.0 1366.0 25.11
20.7 1299.0 23.11
20.6 1214.0 23.11
21.2 1151.0 24.11
21.9 1180.0 24.11
22.2 1181.0 25.11
22.0 1175.0 24.11
22.5 1284.0 25.11
22.7 1151.0 25.11
23.1 1151.0 26.11
22.9 1163.0 25.11
22.4 1148.0 25.11
21.8 947.0 24.11
21.8 1132.0 24.11
21.3 1163.0 24.11
21.8 825.0 24.11
22.5 1407.0 25.11
23.6 1311.0 26.11
23.5 1396.0 26.11
20.6 1282.0 23.11
20.4 1222.0 23.11
20.9 1300.0 23.11
21.4 1329.0 24.11
22.0 1353.0 25.11
21.9 1344.0 24.11
22.2 1334.0 25.11
22.5 1312.0 25.11
22.4 1248.0 25.11
22.9 1266.0 25.11
23.0 1231.0 25.11
23.4 1217.0 26.11
23.0 1259.0 25.11
22.5 1204.0 25.11
